"uid","浏览量","点赞量","观看作者数","观看作品数","观看作品平均时长","观看配乐数","完整观看数","去过的城市数","观看作品城市数"
55078,30,0,30,30,11.5666666666667,30,5,2,25
55079,1,0,1,1,10,1,0,1,1
55080,1,0,1,1,10,1,0,1,1
55081,3,0,3,3,9.33333333333333,3,0,1,2
55082,10,0,10,10,11.5,10,6,1,8
55083,38,0,38,38,10.0263157894737,36,16,2,33
55084,21,0,21,21,12.7619047619048,20,6,1,18
55086,1,0,1,1,10,1,0,1,1
55087,5,0,5,5,14,5,4,1,5
55088,4,0,4,4,18.25,4,2,1,4
55089,5,0,5,5,16.4,5,2,2,5
55090,7,0,7,7,17.4285714285714,7,2,1,6
55091,2,0,2,2,9.5,2,1,1,2
55092,8,0,8,8,7.625,8,5,1,8
55094,5,0,5,5,12,5,4,1,5
55095,2,0,2,2,6.5,2,0,1,2
55097,6,0,6,6,12.5,6,0,1,6
55100,1,0,1,1,7,1,0,1,1
55101,3,0,3,3,10,3,1,1,3
55103,2,0,2,2,15,2,2,1,2
55104,7,0,7,7,15.8571428571429,6,4,1,7
55106,3,0,3,3,15,3,3,1,3
55108,2,0,2,2,9.5,2,1,1,2
55109,4,0,4,4,9.25,4,2,1,4
55110,9,0,9,9,8.11111111111111,9,5,1,9
55111,4,0,4,4,12.75,4,4,1,4
55112,6,0,6,6,11.8333333333333,6,4,1,6
55113,2,0,2,2,10,2,2,1,2
55114,1,0,1,1,29,1,1,1,1
55115,1,0,1,1,16,1,0,1,1
55116,1,0,1,1,9,1,0,1,1
55119,3,0,3,3,11,3,3,1,3
55120,3,0,3,3,7.33333333333333,3,0,1,3
55121,3,0,3,3,12.6666666666667,3,2,1,3
55122,2,0,2,2,12.5,2,0,1,2
55123,1,0,1,1,10,1,1,1,1
55124,23,0,23,23,11.9130434782609,22,9,1,21
55125,1,0,1,1,9,1,1,1,1
55126,28,4,27,28,12.1785714285714,27,11,2,21
55127,3,0,3,3,8.66666666666667,3,0,1,3
55128,12,0,12,12,10.5,12,10,1,12
55129,1,0,1,1,10,1,1,1,1
55130,2,0,2,2,10.5,2,1,1,2
55131,1,0,1,1,10,1,0,1,1
55132,2,0,2,2,9.5,2,0,1,2
55133,17,0,16,17,9,16,3,1,16
55134,3,0,3,3,8.66666666666667,3,2,2,3
55135,6,0,6,6,14.3333333333333,6,4,1,6
55136,1,0,1,1,33,1,0,1,1
55137,1,0,1,1,10,1,0,1,1
55138,42,0,39,42,10.9285714285714,38,18,1,30
55139,1,0,1,1,10,1,0,1,1
55140,1,0,1,1,41,1,1,1,1
55141,10,0,10,10,10.5,10,5,2,10
55142,2,0,2,2,8.5,2,1,1,2
55145,79,0,71,79,9.21518987341772,73,37,7,49
55147,27,0,27,27,12.4444444444444,27,21,1,23
55148,2,0,2,2,9,2,1,1,2
55149,14,0,13,14,12.5,14,11,1,11
55150,3,0,3,3,21.3333333333333,3,2,1,3
55151,15,0,15,15,11.4666666666667,15,11,3,11
55152,8,0,7,8,12.125,8,5,1,7
55154,2,0,2,2,9,2,1,1,2
55155,26,0,26,26,13.0384615384615,25,5,1,22
55156,1,0,1,1,24,1,1,1,1
55158,3,1,3,3,9,3,2,1,3
55159,1,0,1,1,9,1,1,1,1
55160,2,0,2,2,11.5,2,2,1,2
55161,18,0,18,18,9.44444444444444,17,6,1,18
55162,8,0,8,8,12.375,8,5,1,8
55163,2,0,2,2,24,2,1,2,2
55164,5,0,5,5,7.8,5,2,1,5
55165,25,0,21,25,11.12,24,18,1,21
55166,13,0,13,13,10.7692307692308,12,1,1,12
55167,2,0,2,2,10,2,1,1,2
55169,1,0,1,1,41,1,0,1,1
55170,3,0,3,3,15,3,2,1,3
55171,2,0,2,2,11,2,2,1,2
55172,2,0,2,2,15,2,1,1,2
55173,4,0,4,4,12.5,4,2,1,4
55174,7,0,7,7,8.42857142857143,7,4,1,7
55175,6,0,6,6,17,6,1,3,6
55178,1,0,1,1,9,1,0,1,1
55179,4,0,4,4,16,4,4,1,4
55180,5,0,5,5,15.4,5,5,1,5
55181,4,0,4,4,20.5,4,3,1,4
55182,8,0,8,8,8.75,8,3,1,7
55184,3,0,3,3,9.66666666666667,3,2,1,3
55185,22,0,21,22,11.2727272727273,18,14,1,19
55186,8,0,8,8,10.75,7,3,4,8
55187,17,0,17,17,10.8235294117647,16,15,1,16
55189,8,0,8,8,10.125,8,3,1,8
55190,16,0,16,16,9.0625,16,14,1,14
55191,10,0,10,10,13.2,10,2,1,10
55192,18,0,18,18,10.6666666666667,18,6,2,15
55193,15,1,15,15,11.2,15,4,2,13
55194,1,0,1,1,10,1,0,1,1
55195,2,0,2,2,10,2,1,1,2
55196,1,0,1,1,10,1,1,1,1
55197,4,0,4,4,10,4,3,1,4
55198,4,0,4,4,14,4,3,1,4
55199,7,0,7,7,10.5714285714286,7,3,1,7
55200,2,0,2,2,25.5,2,2,1,2
55201,5,0,5,5,10.6,5,3,1,5
55203,8,0,8,8,13.125,8,2,1,8
55204,5,0,5,5,14.6,5,2,1,4
55205,3,0,3,3,10.6666666666667,3,2,2,3
55206,25,0,25,25,11.68,22,13,1,23
55207,5,0,5,5,9.6,5,2,1,5
55208,3,0,3,3,9.66666666666667,3,2,1,3
55209,39,0,34,39,9.74358974358974,39,31,1,27
55211,2,0,2,2,10,2,1,1,2
55213,1,0,1,1,10,1,1,1,1
55214,1,0,1,1,10,1,0,1,1
55215,5,0,5,5,16.4,5,2,1,5
55216,1,0,1,1,26,1,1,1,1
55217,14,0,14,14,10.4285714285714,14,9,1,13
55219,1,0,1,1,10,1,1,1,1
55220,4,0,4,4,7.75,4,2,1,4
55221,1,0,1,1,29,1,1,1,1
55222,26,0,23,26,9.88461538461539,21,9,1,20
55224,2,0,2,2,9.5,2,0,1,2
55225,2,0,2,2,7,2,1,1,2
55227,2,0,2,2,9,2,0,1,2
55228,12,1,12,12,9.41666666666667,11,5,1,12
55229,2,0,2,2,9.5,2,2,1,2
55230,4,0,4,4,17.25,4,3,1,4
55231,7,1,7,7,9.14285714285714,6,4,1,7
55232,5,0,5,5,12.4,5,2,1,5
55233,5,0,5,5,8.8,5,3,2,5
55234,10,0,10,10,10.2,10,5,1,9
55235,9,0,9,9,15.1111111111111,9,5,1,9
55236,1,0,1,1,9,1,0,1,1
55237,4,0,4,4,8.75,4,2,1,4
55238,2,0,2,2,15.5,2,2,1,2
55239,3,0,3,3,10,3,3,1,3
55240,4,0,4,4,34.5,4,2,1,4
55241,15,0,15,15,9.8,14,6,1,14
55243,5,0,5,5,9,5,2,1,5
55244,1,0,1,1,9,1,0,1,1
55245,1,0,1,1,9,1,1,1,1
55246,21,0,21,21,10.2857142857143,21,14,1,17
55247,4,0,4,4,14.5,4,2,1,4
55248,1,0,1,1,10,1,1,1,1
55250,1,0,1,1,9,1,0,1,1
55251,1,0,1,1,7,1,0,1,1
55252,4,0,4,4,12,4,4,1,4
55254,18,0,17,18,11.8888888888889,16,10,1,13
55255,9,0,9,9,12.2222222222222,9,3,1,8
55256,4,0,4,4,9.25,4,3,1,4
55257,2,0,2,2,12.5,2,1,1,1
55258,11,0,11,11,11.5454545454545,11,1,1,11
55260,5,0,5,5,8.6,5,2,1,5
55261,1,0,1,1,9,1,1,1,1
55262,13,0,13,13,20,13,6,1,13
55263,1,0,1,1,20,1,1,1,1
55264,2,0,2,2,8.5,2,0,1,2
55265,3,0,3,3,7.66666666666667,3,0,1,3
55266,4,0,4,4,9,4,1,1,4
55267,29,0,25,29,10.6896551724138,26,7,1,24
55268,37,0,37,37,10.4054054054054,36,18,1,27
55269,1,0,1,1,6,1,1,1,1
55273,2,0,2,2,10,2,0,1,2
55274,64,0,60,64,10.890625,59,36,3,49
55275,1,0,1,1,6,1,0,1,1
55276,3,0,3,3,8,3,3,1,3
55277,5,0,5,5,9,5,5,2,5
55278,5,0,5,5,13.2,5,2,1,5
55279,32,0,31,32,9.5625,29,14,1,25
55280,6,0,6,6,12.3333333333333,6,3,1,6
55281,1,0,1,1,7,1,0,1,1
55282,6,0,6,6,10,6,2,1,6
55283,2,0,2,2,9,2,2,2,2
55284,3,0,3,3,20.3333333333333,3,1,1,3
55286,1,0,1,1,4,1,1,1,1
55288,9,0,8,9,9.11111111111111,9,0,1,8
55289,4,0,4,4,11,4,0,1,4
55290,4,0,4,4,13.75,4,2,1,4
55292,2,0,2,2,9.5,2,0,1,2
55293,1,0,1,1,27,1,0,1,1
55294,20,0,20,20,9.9,17,9,2,19
55297,1,0,1,1,9,1,0,1,1
55298,1,0,1,1,5,1,1,1,1
55299,39,0,39,39,11.6153846153846,33,21,1,33
55300,5,0,5,5,9,5,4,1,5
55301,2,0,2,2,10.5,2,1,1,2
55302,6,0,6,6,14.3333333333333,6,3,1,6
55306,44,0,44,44,11.5227272727273,36,15,1,35
55308,52,0,52,52,10.0192307692308,52,19,1,40
55309,17,1,17,17,11.4117647058824,16,6,1,14
55310,5,0,5,5,17.2,5,0,1,5
55312,1,0,1,1,9,1,1,1,1
55313,1,0,1,1,10,1,0,1,1
55314,2,0,2,2,8,2,1,1,2
55315,12,0,12,12,10.0833333333333,11,6,1,12
55316,9,0,9,9,15.2222222222222,8,7,1,9
55317,3,0,3,3,9.66666666666667,3,0,1,3
55318,2,0,2,2,9,2,1,1,2
55319,8,0,7,8,10.25,7,1,1,7
55321,10,0,9,10,11.1,9,7,1,8
55324,21,0,21,21,13.1904761904762,20,8,1,18
55325,17,0,17,17,10.2352941176471,17,9,1,15
55328,5,0,5,5,8.8,4,2,1,4
55329,4,0,4,4,9.5,4,2,1,4
55330,1,0,1,1,10,1,1,1,1
55332,3,0,3,3,7,3,0,1,3
55334,38,0,36,38,10.4736842105263,36,16,2,29
55335,8,0,8,8,7.75,8,7,1,6
55337,1,0,1,1,10,1,0,1,1
55339,1,0,1,1,7,1,0,1,1
55341,2,0,2,2,8.5,2,1,1,2
55342,4,0,4,4,11.25,4,1,1,4
55343,2,1,2,2,24,2,1,1,2
55344,2,0,2,2,18.5,2,1,1,2
55346,1,0,1,1,4,1,0,1,1
55347,25,0,24,25,12.32,25,3,1,3
55348,8,0,8,8,11.5,8,1,1,4
55350,20,0,20,20,10.5,19,10,1,17
55351,7,0,7,7,10.7142857142857,7,6,1,7
55352,10,0,10,10,14.6,10,3,1,10
55354,8,0,8,8,10.625,8,7,1,8
55356,2,0,2,2,9.5,2,2,1,2
55357,3,0,3,3,9.66666666666667,3,2,1,3
55358,8,0,8,8,12.375,8,3,1,7
55361,25,0,25,25,13.56,24,16,1,21
55363,8,0,8,8,14.5,8,8,2,7
55364,2,0,2,2,10,2,2,1,2
55365,38,0,38,38,9.42105263157895,37,16,1,33
55366,6,0,5,6,12.8333333333333,6,2,1,4
55367,7,0,7,7,10.1428571428571,7,3,1,7
55369,6,0,6,6,9.16666666666667,6,5,2,6
55370,1,0,1,1,10,1,1,1,1
55371,1,0,1,1,7,1,1,1,1
55373,5,0,5,5,14.6,5,0,1,4
55374,1,0,1,1,9,1,1,1,1
55376,3,0,3,3,9.33333333333333,3,3,1,3
55378,8,0,8,8,10.5,7,3,1,8
55379,15,0,15,15,12.2,15,6,1,14
55380,4,0,4,4,12.5,4,1,1,4
55381,30,0,30,30,11.9333333333333,29,11,1,28
55382,37,0,36,37,11.027027027027,34,21,1,29
55383,30,0,30,30,11.8333333333333,28,14,1,22
55384,19,0,18,19,9.52631578947368,18,10,1,14
55386,4,0,4,4,12.25,4,3,2,4
55387,3,0,3,3,15,3,2,1,3
55388,2,0,2,2,10,2,1,1,2
55389,1,0,1,1,10,1,1,1,1
55390,22,0,22,22,11.1363636363636,21,15,1,16
55392,1,0,1,1,39,1,1,1,1
55393,6,0,5,6,8.66666666666667,6,4,1,5
55394,2,0,2,2,10,2,2,1,2
55395,14,0,14,14,9.14285714285714,13,5,1,14
55396,2,0,2,2,8.5,2,0,1,1
55397,4,0,2,4,9,4,1,1,3
55398,3,0,3,3,19.3333333333333,3,3,1,3
55399,15,0,15,15,10.8,14,8,1,15
55400,6,0,6,6,8.83333333333333,6,4,1,6
55401,4,0,4,4,9.75,4,2,1,3
55402,3,0,3,3,14,3,2,1,3
55404,1,0,1,1,9,1,1,1,1
55405,17,0,17,17,11.1764705882353,16,9,1,16
55406,23,0,23,23,14.0869565217391,22,5,1,21
55409,2,0,2,2,9.5,2,2,1,2
55411,1,0,1,1,20,1,1,1,1
55412,16,0,15,16,11.6875,16,3,1,14
55413,4,0,4,4,9.5,4,3,2,4
55416,13,0,13,13,17.2307692307692,11,8,1,13
55417,3,0,3,3,8.66666666666667,3,2,1,3
55418,10,0,10,10,8.9,10,3,1,9
55419,2,0,2,2,9.5,2,0,1,2
55420,1,0,1,1,9,1,0,1,1
55421,2,0,2,2,9.5,2,0,1,2
55422,20,0,19,20,11,20,9,2,17
55424,18,0,18,18,11.7222222222222,18,5,1,18
55426,2,0,2,2,8.5,2,2,1,2
55428,13,0,13,13,9.92307692307692,13,11,1,13
55430,9,0,8,9,14.3333333333333,9,5,1,8
55431,7,0,6,7,6.57142857142857,7,2,1,6
55432,36,0,36,36,9.86111111111111,33,17,1,31
55433,4,0,3,4,16,4,3,1,3
55435,1,0,1,1,9,1,0,1,1
55436,3,0,3,3,16.3333333333333,3,3,1,3
55438,1,0,1,1,10,1,0,1,1
55439,21,0,16,21,13.1428571428571,18,2,1,13
55440,3,0,3,3,17,3,0,1,3
55441,10,0,9,10,13.5,9,1,1,9
55443,16,0,16,16,9.1875,16,4,1,16
55444,5,0,5,5,20,5,3,1,5
55445,1,0,1,1,10,1,0,1,1
55446,1,0,1,1,11,1,1,1,1
55447,22,0,22,22,12.8181818181818,21,14,1,20
55448,6,0,6,6,15.8333333333333,6,5,1,6
55449,28,1,28,28,10.6071428571429,26,20,1,22
55450,1,0,1,1,7,1,1,1,1
55452,1,0,1,1,10,1,0,1,1
55453,1,0,1,1,21,1,1,1,1
55454,1,0,1,1,9,1,1,1,1
55455,1,0,1,1,18,1,0,1,1
55457,2,0,2,2,9.5,2,2,1,2
55458,4,0,4,4,16.75,4,2,1,4
55460,13,0,13,13,14.6923076923077,13,3,4,13
55462,1,0,1,1,22,1,1,1,1
55463,4,0,4,4,7.75,4,3,1,4
55464,3,0,3,3,10.3333333333333,3,1,1,3
55467,1,0,1,1,9,1,1,1,1
55468,3,0,3,3,13.6666666666667,3,0,1,3
55469,1,0,1,1,9,1,1,1,1
55472,5,0,5,5,10.4,5,1,1,5
55473,3,0,3,3,20.3333333333333,3,2,1,3
55474,4,0,4,4,13.75,4,1,1,3
55475,1,0,1,1,10,1,0,1,1
55476,1,0,1,1,6,1,1,1,1
55477,39,0,34,39,10.5384615384615,39,4,1,32
55479,4,0,4,4,16.25,4,2,1,4
55480,9,0,9,9,13.5555555555556,9,7,1,8
55482,2,0,2,2,16.5,2,2,1,2
55484,7,0,7,7,13.4285714285714,7,2,1,7
55485,1,0,1,1,7,1,0,1,1
55486,10,0,9,10,14.6,10,4,1,8
55487,1,0,1,1,9,1,1,1,1
55489,1,0,1,1,7,1,0,1,1
55490,4,0,4,4,21,4,4,1,3
55493,2,0,2,2,19.5,2,0,1,2
55494,1,0,1,1,9,1,1,1,1
55495,13,0,13,13,9.23076923076923,12,5,1,13
55496,16,0,16,16,12.4375,16,6,1,16
55498,20,0,20,20,14.3,20,8,1,11
55499,39,0,37,39,11.1794871794872,38,13,1,33
55500,21,0,21,21,8.61904761904762,21,15,1,21
55501,1,0,1,1,10,1,1,1,1
55502,1,0,1,1,10,1,0,1,1
55503,39,0,38,39,11.9230769230769,37,4,1,35
55504,3,0,3,3,9,3,2,1,3
55508,5,0,5,5,8.6,5,0,1,5
55509,2,0,2,2,8,2,0,1,2
55510,56,0,55,56,11.8392857142857,52,8,2,46
55514,14,0,13,14,11.2857142857143,14,5,1,11
55515,7,0,7,7,11.8571428571429,7,3,1,7
55516,6,0,6,6,10,6,0,1,6
55517,4,0,4,4,9.75,4,2,2,4
55518,3,0,3,3,10,3,1,1,3
55519,12,0,12,12,12.5,12,4,1,12
55520,11,4,11,11,19,11,7,1,11
55521,9,0,9,9,9.33333333333333,9,6,1,9
55522,3,0,3,3,11.3333333333333,3,3,1,3
55523,2,0,2,2,9.5,2,1,1,2
55524,1,0,1,1,21,1,0,1,1
55525,30,0,30,30,11.6,27,13,1,18
55526,10,0,8,10,8.5,10,8,1,6
55527,1,0,1,1,20,1,0,1,1
55529,6,0,6,6,10.6666666666667,6,1,1,6
55530,15,0,15,15,8.46666666666667,15,15,4,15
55531,6,0,6,6,14.8333333333333,6,3,1,6
55532,3,0,3,3,9.33333333333333,3,2,1,3
55533,21,0,21,21,10.1428571428571,20,5,1,19
55534,10,0,10,10,9,10,5,1,10
55535,3,0,3,3,20,3,0,1,3
55537,29,0,27,29,11.3793103448276,28,15,1,23
55538,13,0,13,13,12.9230769230769,12,3,1,12
55539,1,0,1,1,39,1,1,1,1
55540,2,0,2,2,7.5,1,0,1,2
55541,5,0,5,5,13.6,5,5,1,5
55542,5,0,5,5,11.2,5,2,1,5
55545,1,0,1,1,10,1,1,1,1
55546,6,0,6,6,13.8333333333333,5,5,1,5
55547,2,0,2,2,16,2,0,1,2
55548,1,0,1,1,10,1,1,1,1
55549,1,0,1,1,19,1,1,1,1
55550,20,0,19,20,10.3,20,3,1,17
55551,3,0,3,3,9.33333333333333,3,2,1,3
55552,4,0,4,4,8.25,4,2,2,4
55554,3,0,3,3,9.66666666666667,3,2,1,3
55555,5,0,5,5,9.8,5,3,1,5
55556,3,0,3,3,8,3,1,1,3
55558,22,0,22,22,12.7727272727273,21,5,1,20
55559,3,0,3,3,13,3,1,1,3
55560,9,0,9,9,14.5555555555556,9,6,1,9
55561,6,0,6,6,11.8333333333333,6,3,2,6
55563,4,0,4,4,12.75,4,4,1,4
55565,1,0,1,1,10,1,1,1,1
55566,12,0,11,12,11,12,2,1,11
55571,62,0,60,62,11.5806451612903,59,24,1,45
55572,2,0,2,2,9,2,2,2,2
55573,5,0,5,5,18.8,5,4,2,5
55574,6,0,6,6,10.3333333333333,6,3,1,6
55578,16,0,16,16,11.875,14,3,1,16
55579,10,0,10,10,9.9,9,3,1,10
55581,5,0,5,5,17.6,5,4,1,5
55582,8,0,8,8,9.125,8,2,1,7
55583,1,0,1,1,9,1,0,1,1
55584,11,0,10,11,11.6363636363636,10,8,1,10
55585,2,0,2,2,8.5,2,2,1,2
55587,11,0,11,11,12.8181818181818,11,5,2,8
55589,1,0,1,1,8,1,1,1,1
55590,38,0,37,38,10.8947368421053,37,18,1,29
55591,156,10,148,156,10,125,58,2,89
55592,2,0,2,2,9.5,2,1,1,2
55593,14,1,14,14,15.8571428571429,13,11,1,13
55594,1,0,1,1,9,1,1,1,1
55595,2,0,2,2,6.5,2,2,1,2
55596,1,0,1,1,39,1,0,1,1
55597,4,0,4,4,12.5,4,1,2,4
55598,11,0,11,11,14.9090909090909,11,9,1,11
55600,4,0,4,4,12,4,2,1,4
55602,60,0,55,60,12.6833333333333,56,31,2,41
55603,4,0,4,4,23,4,4,1,4
55604,2,0,2,2,8,2,0,1,2
55605,4,0,4,4,9.75,4,1,1,4
55606,1,0,1,1,34,1,1,1,1
55607,7,0,7,7,15,7,0,1,6
55611,3,0,3,3,12.6666666666667,3,3,1,3
55612,2,0,2,2,8,2,1,1,2
55613,1,0,1,1,10,1,1,1,1
55614,1,0,1,1,9,1,1,1,1
55615,7,2,7,7,9.57142857142857,7,3,1,7
55616,4,0,4,4,11.75,4,0,1,3
55617,3,0,3,3,9.33333333333333,3,0,1,3
55618,1,0,1,1,10,1,0,1,1
55619,1,0,1,1,7,1,1,1,1
55621,5,0,4,5,13.2,5,4,1,4
55622,16,0,16,16,12.8125,16,8,1,13
55623,2,0,2,2,14.5,2,1,1,2
55626,1,0,1,1,10,1,1,1,1
55627,8,0,8,8,13.125,8,2,1,8
55628,3,0,3,3,11.6666666666667,3,0,1,3
55629,2,0,2,2,6.5,2,2,1,2
55630,21,0,21,21,10.8571428571429,21,15,1,19
55633,2,0,2,2,6.5,2,1,1,2
55634,9,0,9,9,10.5555555555556,9,6,1,8
55637,3,0,3,3,9.66666666666667,3,1,1,3
55638,49,0,45,49,11.2040816326531,48,20,2,38
55640,8,0,8,8,10.75,6,5,1,8
55641,7,0,7,7,10.5714285714286,7,6,1,7
55642,2,0,2,2,8.5,2,2,1,2
55643,22,0,22,22,12.0454545454545,22,15,1,22
55645,2,0,2,2,9.5,2,1,1,2
55646,4,0,4,4,9.75,4,2,1,4
55648,3,0,3,3,9.66666666666667,3,3,1,3
55650,3,0,3,3,13,3,2,1,3
55652,5,0,5,5,7.8,5,3,1,5
55653,3,0,3,3,13.6666666666667,3,3,1,3
55654,1,0,1,1,21,1,1,1,1
55655,4,0,4,4,9.75,4,3,2,4
55656,12,0,12,12,12,12,3,1,11
55657,4,0,4,4,9.5,4,3,1,4
55660,2,0,2,2,4,2,0,1,2
55662,12,0,12,12,14.4166666666667,12,7,2,12
55663,28,0,27,28,12.3214285714286,28,21,2,23
55665,34,0,34,34,11.8823529411765,31,21,1,31
55666,30,0,30,30,11.6,28,7,1,27
55668,1,0,1,1,9,1,1,1,1
55669,9,0,9,9,9.11111111111111,9,6,1,9
55670,4,1,4,4,22.5,4,3,1,3
55671,33,0,33,33,14.6969696969697,30,19,1,29
55672,1,0,1,1,10,1,0,1,1
55674,10,0,10,10,10.8,10,3,1,10
55675,2,0,2,2,9.5,2,2,1,2
55676,19,0,19,19,11.6842105263158,17,10,1,18
55677,5,0,5,5,15,4,0,1,4
55678,1,0,1,1,10,1,0,1,1
55679,1,0,1,1,9,1,0,1,1
55680,1,0,1,1,7,1,0,1,1
55681,1,0,1,1,10,1,1,1,1
55682,2,0,2,2,14.5,2,2,1,2
55683,14,0,13,14,12.9285714285714,14,10,1,11
55686,10,0,9,10,11.6,10,2,4,9
55687,18,0,18,18,9.11111111111111,16,8,1,13
55688,39,1,36,39,14.0512820512821,36,23,1,25
55689,3,0,3,3,7.66666666666667,3,1,1,3
55690,3,0,3,3,8.33333333333333,3,2,1,3
55691,1,0,1,1,18,1,1,1,1
55692,8,0,8,8,8,8,3,1,7
55693,15,0,15,15,9.66666666666667,15,5,2,14
55695,1,0,1,1,9,1,0,1,1
55696,32,0,32,32,9.3125,30,22,2,28
55698,2,0,2,2,21.5,2,2,2,2
55699,3,0,2,3,11.6666666666667,3,2,1,2
55700,2,0,2,2,7.5,2,1,1,2
55702,3,0,3,3,9,3,3,1,3
55703,6,0,6,6,8.5,6,3,1,2
55705,5,0,5,5,15.6,5,4,1,5
55707,16,1,16,16,9.375,15,8,1,15
55710,8,0,8,8,9,8,7,1,8
55712,1,0,1,1,10,1,1,1,1
55713,1,0,1,1,22,1,1,1,1
55714,3,0,3,3,14,3,1,1,3
55715,4,0,4,4,8.25,4,2,1,3
55716,2,0,2,2,12,2,2,1,2
55717,20,0,19,20,10.6,19,7,1,19
55718,5,0,5,5,12.2,5,1,1,5
55720,1,0,1,1,9,1,1,1,1
55721,1,0,1,1,10,1,1,1,1
55722,1,0,1,1,7,1,0,1,1
55723,18,0,18,18,9,18,3,4,18
55724,2,0,2,2,10,2,1,1,2
55728,13,0,12,13,13.3076923076923,13,5,1,11
55730,14,0,14,14,11.8571428571429,13,1,1,14
55731,5,0,5,5,9,5,5,1,5
55732,49,0,47,49,13.0408163265306,44,18,1,39
55733,1,0,1,1,10,1,1,1,1
55735,1,0,1,1,4,1,1,1,1
55736,5,0,5,5,8.4,5,2,1,5
55737,4,0,4,4,12.75,4,1,1,4
55739,1,0,1,1,7,1,1,1,1
55743,6,0,6,6,8.83333333333333,6,3,1,6
55744,2,0,2,2,10,2,1,1,2
55745,5,0,5,5,20.4,5,3,1,4
55746,1,0,1,1,5,1,1,1,1
55748,10,0,10,10,9.5,10,3,1,10
55750,5,0,5,5,15.4,5,0,1,5
55751,1,0,1,1,10,1,1,1,1
55752,14,0,13,14,9.85714285714286,13,7,1,12
55753,6,0,6,6,9.33333333333333,6,6,1,6
55754,1,0,1,1,10,1,1,1,1
55755,2,0,2,2,24.5,2,0,1,2
55756,5,0,5,5,13.4,5,4,2,5
55758,1,0,1,1,22,1,0,1,1
55761,1,0,1,1,3,1,0,1,1
55762,2,0,2,2,9.5,2,0,1,2
55763,1,0,1,1,9,1,1,1,1
55764,10,1,10,10,9.6,10,1,1,9
55767,11,0,10,11,11.1818181818182,11,7,1,9
55769,2,0,2,2,8.5,2,2,1,2
55770,2,0,2,2,10.5,2,0,1,2
55771,7,0,7,7,13.1428571428571,7,5,1,7
55774,2,0,2,2,19,2,1,1,2
55776,11,11,11,11,14,11,10,1,11
55778,5,0,5,5,12.4,5,4,1,5
55779,10,0,10,10,9.2,10,2,1,8
55780,2,0,2,2,9.5,2,2,1,2
55781,5,0,5,5,9.4,5,1,2,5
55782,2,0,2,2,9,2,1,1,2
55784,1,0,1,1,9,1,1,1,1
55785,32,0,31,32,10.1875,30,11,2,30
55786,8,0,8,8,8.875,8,6,1,8
55787,4,0,4,4,13.25,4,4,1,3
55788,2,0,2,2,8,2,1,1,2
55789,12,0,12,12,12.5833333333333,12,6,1,12
55791,2,0,2,2,4.5,2,2,1,2
55793,7,0,7,7,11,7,5,1,7
55795,13,0,13,13,12.5384615384615,13,6,1,10
55796,1,0,1,1,9,1,0,1,1
55797,20,0,20,20,10.35,20,14,1,17
55799,3,0,3,3,20.6666666666667,3,1,1,3
55800,30,0,30,30,11.8666666666667,29,6,1,30
55801,16,1,15,16,8.9375,15,10,1,14
55802,5,0,5,5,8.8,5,2,1,5
55803,25,0,22,25,12.28,25,19,1,21
55807,7,0,7,7,11.1428571428571,7,7,1,7
55808,8,0,8,8,8.5,7,5,1,7
55809,1,0,1,1,23,1,0,1,1
55810,1,0,1,1,10,1,1,1,1
55811,15,1,15,15,16.4666666666667,15,3,1,14
55812,15,0,15,15,13.9333333333333,15,2,3,13
55813,1,0,1,1,26,1,0,1,1
55814,3,0,3,3,18.6666666666667,3,1,1,3
55817,33,0,32,33,11.4848484848485,31,15,1,30
55818,4,0,4,4,11.5,4,2,1,4
55819,15,0,15,15,10.2,14,6,1,15
55820,4,0,4,4,14.5,4,3,1,4
55821,2,0,2,2,7,2,1,1,2
55822,3,1,3,3,13.6666666666667,3,1,1,3
55823,1,0,1,1,16,1,0,1,1
55824,1,0,1,1,9,1,0,1,1
55825,4,0,4,4,10,4,0,1,4
55827,2,0,2,2,9.5,2,0,1,2
55828,2,0,2,2,9.5,2,1,1,2
55831,14,3,14,14,10.7857142857143,14,12,1,13
55832,7,0,7,7,10.7142857142857,7,3,2,5
55834,2,0,2,2,9,2,2,1,2
55836,17,0,17,17,10.8823529411765,17,9,1,14
55837,1,0,1,1,39,1,0,1,1
55839,2,0,2,2,7.5,2,2,1,2
55840,3,0,3,3,10.6666666666667,3,1,1,3
55842,24,0,24,24,10.8333333333333,24,0,1,22
55846,2,0,2,2,14.5,2,2,1,1
55847,2,0,2,2,24.5,2,0,1,2
55850,4,0,4,4,11.25,4,2,1,4
55851,11,0,10,11,11.2727272727273,11,3,1,10
55852,3,0,3,3,13.3333333333333,3,1,1,3
55854,4,1,4,4,8.25,4,4,1,4
55855,1,0,1,1,9,1,1,1,1
55856,6,1,6,6,9.66666666666667,6,1,1,6
55858,1,0,1,1,9,1,1,1,1
55859,20,1,20,20,11.85,17,10,1,19
55861,1,0,1,1,7,1,0,1,1
55862,6,0,6,6,15.8333333333333,6,3,1,6
55863,51,8,49,51,11.4313725490196,49,19,1,39
55866,2,0,2,2,6.5,2,1,1,2
55867,1,0,1,1,7,1,0,1,1
55869,2,0,2,2,9.5,2,2,1,2
55870,1,0,1,1,9,1,0,1,1
55871,15,0,15,15,13.6,15,9,1,15
